SKU;model;brand;product;description;long_description;width;width_unit;depth;depth_unit;height;height_unit;weight;weight_unit;price;sale_price;currency;stock;stock_status;category;tags;EAN;tax_class;shipping_class;product_type;parent_SKU;attribute_1_name;attribute_1_value;attribute_2_name;attribute_2_value;attribute_3_name;attribute_3_value;attribute_4_name;attribute_4_value;attribute_5_name;attribute_5_value;attribute_6_name;attribute_6_value;status;video_url;image;image_2;image_3;datasheet_url;manual_url;technicalmanual_url;drawing_url;catalogue_url;photo_url;card_url;brandcatalogue_url;price_url
CKNPGRRM42A;RM42A;PIZZAGROUP;Dough Roller;Dough rolling machine with adjustable thickness (0.4–4.0 mm).;"Designed for bread, pizza and focaccia dough; thickness adjustable via levers; available with single or double roller pairs; plastic or steel guard; tested with 60% dough hydration.";53.0;cm;47.0;cm;79.0;cm;35.0;kg;1663.0;;EUR;;;Preparation>Dough Roller;Pizzagroup, Pizzeria, Pizza;;;;simple;;Dough weight (g);210–600;Pizza diameter (cm);26–40;Thickness range (mm);0.4–4.0;;;;;;;active;https://www.youtube.com/watch?v=gA1HkaHbs-o;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_RM42A.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_2_RM42A.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_3_RM42A.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_datasheet_RM42A.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_manual_RM42A.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_technicalmanual_RM42A.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_drawing_RM42A.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_catalogue_RM42A.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_photo_RM42A.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_card_RM42A.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_price.pdf
CKNPGRRM42TA;RM42TA;PIZZAGROUP;Dough Roller;Dough rolling machine with adjustable thickness (0.4–4.0 mm).;"Designed for bread, pizza and focaccia dough; thickness adjustable via levers; available with single or double roller pairs; plastic or steel guard; tested with 60% dough hydration.";53.0;cm;52.0;cm;69.0;cm;35.0;kg;1736.0;;EUR;;;Preparation>Dough Roller;Pizzagroup, Pizzeria, Pizza;;;;simple;;Dough weight (g);210–600;Pizza diameter (cm);26–40;Thickness range (mm);0.4–4.0;;;;;;;active;https://www.youtube.com/watch?v=gA1HkaHbs-o;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_RM42TA.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_2_RM42TA.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_3_RM42TA.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_datasheet_RM42TA.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_manual_RM42TA.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_technicalmanual_RM42TA.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_drawing_RM42TA.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_catalogue_RM42TA.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_photo_RM42TA.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_card_RM42TA.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_price.pdf
CKNPGRRM45A;RM45A;PIZZAGROUP;Dough Roller;Dough rolling machine with adjustable thickness (0.4–4.0 mm).;"Designed for bread, pizza and focaccia dough; thickness adjustable via levers; available with single or double roller pairs; plastic or steel guard; tested with 60% dough hydration.";57.0;cm;55.0;cm;77.0;cm;38.0;kg;1797.0;;EUR;;;Preparation>Dough Roller;Pizzagroup, Pizzeria, Pizza;;;;simple;;Dough weight (g);210–700;Pizza diameter (cm);26–43;Thickness range (mm);0.4–4.0;;;;;;;active;https://www.youtube.com/watch?v=gA1HkaHbs-o;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_RM45A.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_2_RM45A.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_3_RM45A.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_datasheet_RM45A.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_manual_RM45A.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_technicalmanual_RM45A.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_drawing_RM45A.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_catalogue_RM45A.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_photo_RM45A.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_card_RM45A.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_price.pdf
CKNPGRRM45TA;RM45TA;PIZZAGROUP;Dough Roller;Dough rolling machine with adjustable thickness (0.4–4.0 mm).;"Designed for bread, pizza and focaccia dough; thickness adjustable via levers; available with single or double roller pairs; plastic or steel guard; tested with 60% dough hydration.";59.0;cm;55.0;cm;67.0;cm;38.0;kg;1971.0;;EUR;;;Preparation>Dough Roller;Pizzagroup, Pizzeria, Pizza;;;;simple;;Dough weight (g);210–700;Pizza diameter (cm);30–43;Thickness range (mm);0.4–4.0;;;;;;;active;https://www.youtube.com/watch?v=gA1HkaHbs-o;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_RM45TA.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_2_RM45TA.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_3_RM45TA.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_datasheet_RM45TA.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_manual_RM45TA.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_technicalmanual_RM45TA.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_drawing_RM45TA.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_catalogue_RM45TA.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_photo_RM45TA.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_card_RM45TA.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_price.pdf
CKNPGRS12;S12;PIZZAGROUP;Accessory - Pyralis oven - Stand;Stainless steel stand for Pyralis ovens.;Stainless steel stand for Pyralis ovens.;;;;;;;60.0;kg;689.0;;EUR;;;Cooking>Oven>Pizza;Pizzagroup, Pizzeria, Pizza, Oven;;;;simple;;;;;;;;;;;;;;active;https://www.youtube.com/watch?v=Du_vDF5oEqI;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_S12.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_2_S12.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_3_S12.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_datasheet_S12.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_manual_S12.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_technicalmanual_S12.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_drawing_S12.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_catalogue_S12.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_photo_S12.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_card_S12.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_price.pdf
CKNPGRS12;S12;PIZZAGROUP;Accessory - Pyralis oven - Stand;Stainless steel stand for Pyralis ovens.;Stainless steel stand for Pyralis ovens.;;;;;;;60.0;kg;689.0;;EUR;;;Cooking>Oven>Pizza;Pizzagroup, Pizzeria, Pizza, Oven;;;;simple;;;;;;;;;;;;;;active;https://www.youtube.com/watch?v=Du_vDF5oEqI;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_S12.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_2_S12.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_3_S12.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_datasheet_S12.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_manual_S12.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_technicalmanual_S12.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_drawing_S12.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_catalogue_S12.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_photo_S12.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_card_S12.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_price.pdf
CKNPGRS12L;S12L;PIZZAGROUP;Accessory - Pyralis oven - Stand;Stainless steel stand for Pyralis ovens.;Stainless steel stand for Pyralis ovens.;;;;;;;60.0;kg;689.0;;EUR;;;Cooking>Oven>Pizza;Pizzagroup, Pizzeria, Pizza, Oven;;;;simple;;;;;;;;;;;;;;active;https://www.youtube.com/watch?v=Du_vDF5oEqI;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_S12L.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_2_S12L.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_3_S12L.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_datasheet_S12L.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_manual_S12L.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_technicalmanual_S12L.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_drawing_S12L.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_catalogue_S12L.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_photo_S12L.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_card_S12L.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_price.pdf
CKNPGRS12L;S12L;PIZZAGROUP;Accessory - Pyralis oven - Stand;Stainless steel stand for Pyralis ovens.;Stainless steel stand for Pyralis ovens.;;;;;;;60.0;kg;689.0;;EUR;;;Cooking>Oven>Pizza;Pizzagroup, Pizzeria, Pizza, Oven;;;;simple;;;;;;;;;;;;;;active;https://www.youtube.com/watch?v=Du_vDF5oEqI;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_S12L.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_2_S12L.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_3_S12L.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_datasheet_S12L.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_manual_S12L.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_technicalmanual_S12L.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_drawing_S12L.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_catalogue_S12L.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_photo_S12L.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_card_S12L.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_price.pdf
CKNPGRS18;S18;PIZZAGROUP;Accessory - Pyralis oven - Stand;Stainless steel stand for Pyralis ovens.;Stainless steel stand for Pyralis ovens.;;;;;;;60.0;kg;761.0;;EUR;;;Cooking>Oven>Pizza;Pizzagroup, Pizzeria, Pizza, Oven;;;;simple;;;;;;;;;;;;;;active;https://www.youtube.com/watch?v=Du_vDF5oEqI;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_S18.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_2_S18.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_3_S18.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_datasheet_S18.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_manual_S18.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_technicalmanual_S18.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_drawing_S18.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_catalogue_S18.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_photo_S18.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_card_S18.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_price.pdf
CKNPGRS18;S18;PIZZAGROUP;Accessory - Pyralis oven - Stand;Stainless steel stand for Pyralis ovens.;Stainless steel stand for Pyralis ovens.;;;;;;;60.0;kg;761.0;;EUR;;;Cooking>Oven>Pizza;Pizzagroup, Pizzeria, Pizza, Oven;;;;simple;;;;;;;;;;;;;;active;https://www.youtube.com/watch?v=Du_vDF5oEqI;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_S18.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_2_S18.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_3_S18.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_datasheet_S18.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_manual_S18.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_technicalmanual_S18.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_drawing_S18.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_catalogue_S18.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_photo_S18.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_card_S18.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_price.pdf
CKNPGRS4;S4;PIZZAGROUP;Accessory - Entry oven - Stainless steel stand;Stainless steel stand for Entry ovens.;Accessory: stainless steel stand for Entry Max ovens. Some variants with bottom shelf.;;cm;;cm;;cm;496.0;kg;36.0;;EUR;;;Cooking>Oven>Pizza;Pizzagroup, Pizzeria, Pizza, Oven;;;;simple;;Overall dimensions (cm);99x113x108;;;;;;;;;;;active;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_video_S4.mp4;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_S4.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_2_S4.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_3_S4.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_datasheet_S4.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_manual_S4.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_technicalmanual_S4.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_drawing_S4.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_catalogue_S4.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_photo_S4.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_card_S4.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_price.pdf
CKNPGRS4;S4;PIZZAGROUP;Accessory - Entry oven - Stainless steel stand ;Stainless steel stand for Entry ovens.;Accessory: stainless steel stand for Entry Max ovens. Some variants with bottom shelf.;;cm;;cm;;cm;38.0;kg;38.0;;EUR;;;Cooking>Oven>Pizza;Pizzagroup, Pizzeria, Pizza, Oven;;;;simple;;Overall dimensions (cm);99x78x108;;;;;;;;;;;active;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_video_S4.mp4;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_S4.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_2_S4.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_3_S4.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_datasheet_S4.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_manual_S4.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_technicalmanual_S4.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_drawing_S4.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_catalogue_S4.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_photo_S4.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_card_S4.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_price.pdf
CKNPGRS4;S4;PIZZAGROUP;Accessory - Flame oven - Stand;Stainless steel stand for FLAME ovens, with bottom shelf.;Stainless steel stand for FLAME ovens, with bottom shelf.;;;;;;;34.0;kg;610.0;;EUR;;;Cooking>Oven>Pizza;Pizzagroup, Pizzeria, Pizza, Oven;;;;simple;;;;;;;;;;;;;;active;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_video_S4.mp4;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_S4.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_2_S4.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_3_S4.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_datasheet_S4.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_manual_S4.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_technicalmanual_S4.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_drawing_S4.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_catalogue_S4.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_photo_S4.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_card_S4.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_price.pdf
CKNPGRS4;S4;PIZZAGROUP;Accessory - Pyralis oven - Stand;Stainless steel stand for Pyralis ovens.;Stainless steel stand for Pyralis ovens.;;;;;;;76.0;kg;658.0;;EUR;;;Cooking>Oven>Pizza;Pizzagroup, Pizzeria, Pizza, Oven;;;;simple;;;;;;;;;;;;;;active;https://www.youtube.com/watch?v=Du_vDF5oEqI;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_S4.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_2_S4.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_3_S4.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_datasheet_S4.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_manual_S4.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_technicalmanual_S4.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_drawing_S4.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_catalogue_S4.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_photo_S4.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_card_S4.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_price.pdf
CKNPGRS4;S4;PIZZAGROUP;Accessory - Pyralis oven - Stand;Stainless steel stand for Pyralis ovens.;Stainless steel stand for Pyralis ovens.;;;;;;;76.0;kg;658.0;;EUR;;;Cooking>Oven>Pizza;Pizzagroup, Pizzeria, Pizza, Oven;;;;simple;;;;;;;;;;;;;;active;https://www.youtube.com/watch?v=Du_vDF5oEqI;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_S4.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_2_S4.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_3_S4.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_datasheet_S4.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_manual_S4.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_technicalmanual_S4.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_drawing_S4.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_catalogue_S4.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_photo_S4.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_card_S4.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_price.pdf
CKNPGRS4+4;S4+4;PIZZAGROUP;Accessory - Flame oven - Stand;Stainless steel stand for FLAME ovens, with bottom shelf.;Stainless steel stand for FLAME ovens, with bottom shelf.;;;;;;;32.0;kg;571.0;;EUR;;;Cooking>Oven>Pizza;Pizzagroup, Pizzeria, Pizza, Oven;;;;simple;;;;;;;;;;;;;;active;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_video_S4+4.mp4;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_S4+4.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_2_S4+4.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_3_S4+4.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_datasheet_S4+4.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_manual_S4+4.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_technicalmanual_S4+4.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_drawing_S4+4.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_catalogue_S4+4.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_photo_S4+4.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_card_S4+4.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_price.pdf
